Page Name,User Name,Facebook Id,Likes at Posting,Followers at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Total Interactions,Overperforming Score
CNN,cnn,5550296508,33574580,36773052,2020-10-24 14:32:10 KST,Link,49115,11077,4539,5788,436,3205,325,944,369,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161405863241509,The country's top infectious disease expert has said that he doesn't think a federal law would work — until now,https://cnn.it/37DH3xM,https://www.cnn.com/2020/10/23/health/fauci-covid-mask-mandate-bn/index.html?utm_term=link&utm_source=fbCNN&utm_content=2020-10-24T05%3A32%3A05&utm_medium=social&fbclid=IwAR0ixs25v6RmR5oR25R0NHTc17ZiN0hk5QNjaFDTs_Pp7Aw-Q2rOfR4-Lrk,,Fauci says it might be time to mandate masks as Covid-19 surges across US,,,,"75,798",12.43
CNN,cnn,5550296508,34028954,37354681,2020-12-02 13:58:13 KST,Link,5891,4419,6163,349,380,82,49399,139,7594,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161522040496509,"""Sometimes I'm grieving for my husband and then I realize my mom's gone. And I'm grieving for my mom. I just think ... oh, I'm going to go tell Dennis but then Dennis is gone,"" she said in an emotional interview",https://cnn.it/3ocQyc6,https://www.cnn.com/2020/12/01/us/oklahoma-nurse-lizanne-jennings-covid/index.html?utm_medium=social&utm_term=link&utm_source=fbCNN&utm_content=2020-12-02T04%3A58%3A08,,'I couldn't save either one of them.' ICU nurse loses husband and mom to Covid-19,,,,"74,416",5.69
CNN,cnn,5550296508,34229089,37677002,2020-12-08 16:28:57 KST,Link,47900,7343,8065,8531,1102,366,199,149,648,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161539326866509,"BREAKING: The first Briton to get the Pfizer/BioNTech vaccine -- 90-year-old Margaret Keenan -- received the first of two doses at University Hospital in Coventry, less than a week after the UK became the first country to approve it.",https://cnn.it/2JAx96r,https://www.cnn.com/2020/12/08/europe/uk-pfizer-biontech-covid-vaccination-intl/index.html?utm_source=fbCNN&utm_content=2020-12-08T07%3A28%3A54&utm_medium=social&utm_term=link,,First Briton receives Pfizer Covid-19 vaccine -- a landmark moment in the pandemic,,,,"74,303",4.59
CNN,cnn,5550296508,33084773,35787555,2020-05-14 16:00:10 KST,Link,11714,3174,51190,108,4398,534,509,56,32,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10160850994736509,The video aims to show how easily germs and viruses can spread in restaurants when just one person is infected,https://cnn.it/2WSXP4S,https://www.cnn.com/2020/05/13/health/japan-black-light-experiment-coronavirus-trnd-wellness/index.html?utm_content=2020-05-14T07%3A00%3A08&utm_source=fbCNN&utm_term=link&utm_medium=social&fbclid=IwAR2m13eOeOGBHqLRsjPKkT5qrLrosDslYWSOtGzNdJ5YU-kr9xs764L-YBU&fbclid=IwAR2Gl76LmpjxW_usYW-bsW4o4KSVKPD-RMy7qUfYBuhdfpT-3qfFqaJ7RQs&fbclid=IwAR1QD_VVNIVlQqsNshHOTsc4bjxp7e1YxjlEr2LJonIPx4o4_pcdoND-39M,,Black light experiment shows how quickly a virus like Covid-19 can spread at a restaurant, ,,,"71,715",9.11
CNN,cnn,5550296508,33526545,36652298,2020-10-02 14:20:52 KST,Link,23283,13913,11600,1385,3689,14374,2133,66,427,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161339921501509,"JUST IN: President Trump tweets that he and first lady Melania Trump have tested positive for the coronavirus. A White House official described President Trump's condition as having ""mild symptoms"" of the coronavirus.",https://cnn.it/3ioBiW6,https://www.cnn.com/2020/10/01/politics/hope-hicks-positive-coronavirus/index.html?utm_source=fbCNN&utm_term=link&utm_content=2020-10-02T05%3A20%3A48&utm_medium=social,,President Donald Trump and first lady Melania Trump test positive for Covid-19,"President Donald Trump announced early Friday that he and his wife both tested positive for the coronavirus, an extraordinary development coming months into a global pandemic and in the final stretch of his reelection campaign in which he has flouted experts' guidance on preventing the disease's spr...",,,"70,870",11.62
CNN,cnn,5550296508,34229089,37677002,2020-11-11 11:03:30 KST,Link,45276,3025,8745,12082,780,118,7,37,517,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161459739946509,They are the brains behind the world’s first effective Covid vaccine. A bond over a shared passion for cancer research led to this moment.,https://cnn.it/2IsvTBs,https://www.cnn.com/2020/11/10/europe/biontech-pfizer-vaccine-team-couple-intl/index.html?utm_term=link&utm_source=fbCNN&utm_content=2020-11-11T02%3A03%3A25&utm_medium=social,,The scientists who developed the Pfizer/BioNTech Covid-19 vaccine are a Turkish-German power couple,,,,"70,587",5.13
CNN,cnn,5550296508,33509997,36576219,2020-09-22 20:58:19 KST,Link,7813,5239,5473,379,449,46,49262,450,1408,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161311471231509,"While she mostly worked delivering babies, Dr. Adeline Fagan was doing a rotation in the ER treating Covid-19 patients, according to her family.",https://cnn.it/2RP0872,https://www.cnn.com/2020/09/22/us/houston-adeline-fagan-covid-19-death/index.html,,"28-year-old Houston doctor dies after battle with coronavirus, family says",,,,"70,519",8.95
CNN,cnn,5550296508,33994521,37274557,2020-11-16 22:15:27 KST,Link,13559,8322,8200,135,10023,378,28760,475,664,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161475869066509,"Thousands of people lined up for groceries at a food bank distribution event in Dallas, Texas, this weekend, with organizers saying the Covid-19 pandemic has increased need in the city.",https://cnn.it/3pz2o1S,https://www.cnn.com/2020/11/15/us/dallas-texas-food-bank-coronavirus/index.html?utm_source=fbCNN&utm_medium=social&utm_content=2020-11-16T13%3A15%3A24&utm_term=link,,Thousands of cars form lines to collect food in Texas,,,,"70,516",11.56
CNN,cnn,5550296508,34028954,37354681,2020-12-02 19:00:10 KST,Link,7359,23586,1692,932,857,26377,619,8365,89,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161522468121509,"""It's been an amazing four years,"" Trump told the room, filled with many people not wearing masks despite public health officials' guidance amid the Covid-19 pandemic. ""We are trying to do another four years. Otherwise, I'll see you in four years.""",https://cnn.it/2VreH2s,https://www.cnn.com/2020/12/01/politics/donald-trump-christmas-party-second-term/index.html?utm_content=2020-12-02T10%3A00%3A07&utm_term=link&utm_source=fbCNN&utm_medium=social,,Trump talks of 'another four years' during White House Christmas reception,,,,"69,876",5.34
CNN,cnn,5550296508,34040855,37380824,2020-12-11 14:00:31 KST,Link,43228,10178,2731,6562,201,6114,47,137,243,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161547807326509,"When the White House welcomes a new first family it gets a thorough cleaning in the five hours allotted for the turnover. But with a global pandemic raging — and an outgoing President whose orbit is rife with people shunning public health guidelines and coming down with Covid-19 — this January 20 is expected to include a deeper, more exhaustive cleaning, according to a White House official.",https://cnn.it/2JWGDsL,https://www.cnn.com/2020/12/10/politics/white-house-clean-trump-biden/index.html?utm_medium=social&utm_source=fbCNN&utm_content=2020-12-11T05%3A00%3A26&utm_term=link,,Expect a White House deep clean when Biden moves in,,,,"69,441",4.29
CNN,cnn,5550296508,34023779,37338454,2020-11-29 08:44:09 KST,Link,36376,11868,1639,14536,90,3066,69,160,1545,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161512982446509,"Kamala Harris called Talisa Hardin, a registered nurse in Chicago who's mother and uncle both contracted Covid-19, to thank her for her work during the pandemic. https://cnn.it/3o5f3b1:=:https://www.cnn.com/2020/11/27/politics/kamala-harris-thanksgiving-nurse-trnd/index.html?utm_medium=social&utm_source=fbCNN&utm_content=2020-11-28T23%3A44%3A06&utm_term=link",https://cnn.it/3o5f3b1,https://www.cnn.com/2020/11/27/politics/kamala-harris-thanksgiving-nurse-trnd/index.html?utm_medium=social&utm_source=fbCNN&utm_content=2020-11-28T23%3A44%3A06&utm_term=link,,Kamala Harris called a nurse on Thanksgiving to thank her for fighting on the Covid frontlines,"A friendly phone call is all too normal during Thanksgiving -- that is unless it's coming from the vice president-elect, herself.",,,"69,349",5.3
CNN,cnn,5550296508,33554865,36711211,2020-10-10 07:33:05 KST,Link,30238,12844,7455,956,4708,9659,522,2370,77,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161363580036509,"BREAKING: The Commission on Presidential Debates has canceled the second debate between President Donald J. Trump and former Vice President Joe Biden after the President declined to do a virtual debate despite concerns over his Covid-19 diagnosis, a source says.",https://cnn.it/34FUE4l,https://www.cnn.com/2020/10/09/politics/second-presidential-debate-canceled/index.html?utm_source=fbCNN&utm_content=2020-10-09T22%3A33%3A03&utm_medium=social&utm_term=link&fbclid=IwAR1l-RWW8XMjhUCoY1FSTgjHz1nksWVjyW1tEGxNBUcfv_3-INk3EDp8XB8&fbclid=IwAR3ROQGenv6_emCkyQzb0dXMsmfvfe5rhOxXuXTPuFzTzeOdrYWoDu4Lkdg&fbclid=IwAR3e_WcXMviheSwv6E3IBmojAkX9ILbFXOhHD-9iOWnQ4KpTmKDZzw9i8AY&fbclid=IwAR21_W71UDdbtqI6kGQQDQA-y5p2eD0KG21TfpczVoHbYDJixbSgJBt52mE,,Commission cancels second debate between Trump and Biden,"The Commission on Presidential Debates on Friday canceled the second debate between Donald Trump and Joe Biden after the President declined to do a virtual debate despite concerns over his Covid-19 diagnosis, a source familiar with the plans told CNN.",,,"68,829",11.28
CNN,cnn,5550296508,34036958,37370635,2020-12-08 18:01:10 KST,Link,15584,6317,10176,136,9949,358,1755,23840,72,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161539449906509,"Florida police raided the home of a former state coronavirus data scientist, escalating a feud between the state government and a data expert who has accused officials of trying to cover up the extent of the pandemic.",https://cnn.it/3ozaNkk,https://www.cnn.com/2020/12/07/us/florida-search-warrant-raid-rebekah-jones-invs/index.html?utm_source=fbCNN&utm_content=2020-12-08T09%3A01%3A06&utm_medium=social&utm_term=link,,Florida police raid home of former state Covid-19 data scientist,,,,"68,187",4.21
CNN,cnn,5550296508,34229089,37677002,2020-11-18 20:56:46 KST,Link,45953,4592,6892,8212,1067,781,31,94,303,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161481906401509,"JUST IN: Pfizer says a final trial analysis shows its Covid-19 vaccine is 95% effective with no safety concerns, and it will seek U.S. Food and Drug Administration emergency use ""within days.""",https://cnn.it/36Gyzni,https://www.cnn.com/2020/11/18/health/pfizer-coronavirus-vaccine-safety/index.html?utm_term=link&utm_source=fbCNN&utm_medium=social&utm_content=2020-11-18T11%3A56%3A42,,"Pfizer coronavirus vaccine was 95% effective with no safety concerns, company says",,,,"67,925",4.94
CNN,cnn,5550296508,33336453,37297025,2020-06-20 07:39:49 KST,Link,12265,3899,18770,99,6581,199,25079,364,173,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10160994719666509,"JUST IN: Brazil has now reported more than 1 million confirmed cases of coronavirus, marking a grim milestone for the South American country.",https://cnn.it/2Cqbud9,https://www.cnn.com/2020/06/19/americas/brazil-one-million-coronavirus-jair-bolsonaro-cases-intl/index.html?utm_source=fbCNN&utm_medium=social&utm_term=link&utm_content=2020-06-19T22%3A39%3A45,,"Brazil tops 1 million Covid-19 cases. It may pass the US next, becoming the worst-hit country on the planet",,,,"67,429",8.56
CNN,cnn,5550296508,33064976,35753556,2020-05-09 22:00:30 KST,Link,4707,8591,16802,138,4037,403,1178,29816,26,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10160830708721509,"Gov. Kristi Noem sent letters to the leaders of the Oglala Sioux Tribe and the Cheyenne River Sioux Tribe demanding that checkpoints designed to prevent the spread of coronavirus on tribal land be removed, or they could risk legal action, the governor's office said in a statement.",https://cnn.it/35Mm4Wr,https://www.cnn.com/2020/05/09/us/south-dakota-sioux-tribes/index.html?utm_source=fbCNN&utm_medium=social&utm_term=link&utm_content=2020-05-09T13%3A00%3A26,,South Dakota governor tells Sioux tribes they have 48 hours to remove Covid-19 checkpoints, ,,,"65,698",8.34
CNN,cnn,5550296508,33357948,37344778,2020-07-03 06:16:09 KST,Link,45098,6160,5704,3855,697,2766,137,287,258,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161048805271509,"JUST IN: The governor of Texas has issued an executive order mandating face coverings in public places in counties with 20 or more positive Covid-19 cases, which currently will impact about 67% of Texas counties, according to state data",https://cnn.it/3irtnZl,https://www.cnn.com/world/live-news/coronavirus-pandemic-07-02-20-intl/h_75e49ab5e40200962a1ecc34dc0fe52a?utm_medium=social&utm_source=fbCNN&utm_term=link&utm_content=2020-07-02T21%3A16%3A04,,Texas governor implements statewide mask mandate,,,,"64,962",8.25
CNN,cnn,5550296508,34021086,37329878,2020-11-26 18:00:21 KST,Link,14160,20900,2895,3058,967,420,1711,19945,101,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161504669906509,"In a 5-4 ruling, the Supreme Court sided with religious organizations in a dispute over Covid-19 restrictions put in place by New York Gov. Andrew Cuomo that limited attendance at religious services.",https://cnn.it/379mKpN,https://www.cnn.com/2020/11/26/politics/supreme-court-religious-restrictions-ruling-covid/index.html?utm_source=fbCNN&utm_term=link&utm_medium=social&utm_content=2020-11-26T09%3A00%3A18,,"In a 5-4 ruling, Supreme Court sides with religious groups in a dispute over Covid-19 restrictions in New York",,,,"64,157",10.52
CNN,cnn,5550296508,34039574,37376725,2020-12-10 12:29:09 KST,Link,38421,773,2045,16872,286,46,28,10,5374,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161544558001509,"""If you are receiving this letter, it is because I have become aware that you had a part in saving my life."" Jeff Gerson was put on a ventilator due to Covid-19 this spring. He spent five months tracking down the 116 health care workers who helped him.",https://cnn.it/3lXDJAU,https://www.cnn.com/2020/12/09/health/covid-survivor-thanks-who-saved-him-trnd/index.html?utm_source=fbCNN&utm_content=2020-12-10T03%3A29%3A04&utm_medium=social&utm_term=link,,A Covid-19 survivor spent months tracking down the 116 health care workers who saved his life,,,,"63,855",3.94
CNN,cnn,5550296508,33509997,36576219,2020-09-23 01:03:46 KST,Link,9541,13920,11089,71,1294,708,20510,6188,153,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161311972361509,"JUST IN: More than 200,000 people have died from Covid-19 in the US, according to Johns Hopkins University. That's more than the US battle deaths from five wars combined.",https://cnn.it/2EmoUYO,https://www.cnn.com/2020/09/22/health/us-coronavirus-deaths-200k/index.html,,"200,000 people have died from Covid-19 in the US. That's more than the US battle deaths from 5 wars combined",,,,"63,474",8.06
CNN,cnn,5550296508,34036958,37370635,2020-12-08 20:00:28 KST,Link,6844,3814,4248,424,541,68,44712,287,2310,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161539606746509,"""He was our hero, he was our support system,"" his daughter told CNN.",https://cnn.it/3oLbbwv,https://www.cnn.com/2020/12/08/us/houston-doctor-covid-dies-trnd/index.html?utm_source=fbCNN&utm_content=2020-12-08T11%3A00%3A25&utm_medium=social&utm_term=link,,A doctor who treated some of Houston's sickest Covid-19 patients has died,,,,"63,248",3.91
CNN,cnn,5550296508,33356505,37341287,2020-07-01 11:28:13 KST,Link,12616,2015,5044,5577,321,40,35315,105,2169,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161040176851509,The son of this couple said a nurse arranged for his mom and dad to be together during their last moments.,https://cnn.it/2Zq9dGz,https://www.cnn.com/2020/06/30/us/coronavirus-couple-holding-hands-trnd/index.html?utm_content=2020-07-01T02%3A28%3A06&utm_term=link&utm_source=fbCNN&utm_medium=social&fbclid=IwAR1dQaAtEEVNRd0i1WB4ozMfVsAVYLyTyUdl9MGwt7x8rzL-RsFddox135E,,"After 53 years of marriage, a Texas couple died from Covid-19 while holding hands",,,,"63,202",8.03
CNN,cnn,5550296508,32955072,35583048,2020-04-24 22:00:13 KST,Link,34267,5444,7555,14070,198,433,354,86,12,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10160760863581509,"On her day off from working at a Covid-19 unit in an Arizona hospital, ICU nurse Lauren Leander threw on a pair of clean scrubs and headed to an anti-lockdown protest at the state Capitol. She was determined to be a voice for her patients through silence.",https://cnn.it/2S187Ov,https://www.cnn.com/2020/04/23/us/az-nurse-coronavirus-rally-trnd/index.html?utm_content=2020-04-24T06%3A24%3A23&utm_medium=social&utm_term=link&utm_source=twCNN&fbclid=IwAR1SCCmqzkZs_7a5xI2KzC44rivHxWymhePdGEYh96ZDkR2BIIYDOhWplR8&fbclid=IwAR1qQqz9aTCeuRJ0czSGiyVK1TmFwD-5SujJFF5PyXyktcaTW5j4WRiqdQ0,,Meet the ICU nurse who silently stood in protest at a rally to reopen Arizona, ,,,"62,419",7.93
CNN,cnn,5550296508,34022492,37334284,2020-11-27 17:00:10 KST,Link,10781,9499,7659,176,1265,562,30335,1508,617,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161507363861509,"On Thanksgiving, the US marked its 24th day in a row with more than 100,000 new cases.",https://cnn.it/3mpk7qB,https://www.cnn.com/2020/11/27/health/us-coronavirus-friday/index.html?utm_source=fbCNN&utm_term=link&utm_content=2020-11-27T08%3A00%3A07&utm_medium=social,,"Nearly 60,000 Americans could die of Covid-19 in the next three weeks. There are ways to turn things around, experts say",,,,"62,402",10.23
CNN,cnn,5550296508,34229089,37677002,2020-12-03 12:31:58 KST,Link,39186,9939,2095,6840,267,3199,45,174,377,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161524539206509,"Former President Barack Obama said he ""absolutely"" plans on getting a Covid-19 vaccine when it's available and added that he may end up taking it on video to promote public confidence.",https://cnn.it/3mD1U8T,https://www.cnn.com/2020/12/02/politics/obama-vaccine/index.html?utm_medium=social&utm_source=fbCNN&utm_content=2020-12-03T03%3A31%3A52&utm_term=link,,Obama says he'll get a Covid-19 vaccine when he can -- and may do it on TV to prove it's safe,,,,"62,122",4.52
